Database	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
Disease Ontology	DOID:219	(DO)colon cancer	22/193	403/10312	6.17708511293566e-06	0.000118066558635884	0.0000696030403873851	HMOX1/GRP/CDH1/PIK3CA/ABCB1/TP53/ACP1/PLK1/CASP3/NQO1/F2R/HSP90AA1/CCKBR/PLAUR/HMGB1/CASP8/PTGS2/MUTYH/CYSLTR1/MTAP/LPAR2/CASR	22
Disease Ontology	DOID:9452	(DO)fatty liver disease	16/193	232/10312	7.01182264331861e-06	0.000131043174289577	0.0000772530635088436	OTC/HMOX1/NAMPT/CYP27A1/PPARA/ABCB1/ABCG8/AGTR1/CYP7A1/NQO1/ACACB/ACACA/PTGS2/NFE2L2/RELA/CPS1	16
Disease Ontology	DOID:783	(DO)end stage renal disease	13/193	157/10312	7.41917683807534e-06	0.000135641906974377	0.0000799641256460752	BDKRB1/MPO/ABCB1/AGTR1/ADRA1B/PLAUR/AGT/ADA/EDN1/ADRA1D/ADRA1A/RELA/CASR	13
Disease Ontology	DOID:1875	(DO)impotence	7/193	41/10312	9.46353149505649e-06	0.00016933680824133	0.0000998280701942129	P2RY1/P2RY2/CASP3/ADRBK1/EDNRA/AGT/EDN1	7
Disease Ontology	DOID:0080809	(DO)chronic asthma	9/193	75/10312	0.000010117559553341	0.000177268074674162	0.000104503740123325	EPX/GCLC/CYSLTR2/TACR1/NPSR1/PTGS2/XCL1/EDN1/TBXA2R	9
Disease Ontology	DOID:2277	(DO)gonadal disease	12/193	143/10312	0.0000146618880843582	0.000251645875080515	0.000148351219929811	PROKR2/NAMPT/GNRHR/KISS1R/GNRH1/PROK2/TAC3/TACR3/CASP3/KISS1/HSD3B1/EDN1	12
Disease Ontology	DOID:0080639	(DO)bone sarcoma	17/193	275/10312	0.0000153166431454855	0.000255128401374447	0.000150404251889811	OXT/F2RL3/KNG1/ABCB1/TP53/PTGER1/PRKCI/CASP3/F2R/CYP3A4/CASP8/LPAR1/TOP1/PTGS2/LPAR3/MTAP/RELA	17
Disease Ontology	DOID:2825	(DO)nose disease	13/193	168/10312	0.0000154715201784742	0.000255128401374447	0.000150404251889811	HMOX1/BDKRB1/EPX/ABCB1/CYSLTR2/F2RL1/TACR1/BDKRB2/TAC1/PLAUR/CYSLTR1/EDN1/RELA	13
Disease Ontology	DOID:3388	(DO)periodontal disease	13/193	169/10312	0.0000164892671475554	0.000266682185982579	0.000157215482317785	NAMPT/MPO/PPARA/ABCB1/AGTR1/GNRH1/APP/F2RL1/CASP3/HMGB1/AGT/PTGS2/EDN1	13
Disease Ontology	DOID:6713	(DO)cerebrovascular disease	19/193	337/10312	0.000017602198984827	0.00027740684191275	0.000163537921698361	UTS2/HMOX1/NAMPT/MPO/GHSR/ANXA1/AGTR1/APP/LTB4R/P2RY2/CASP3/NQO1/HMGB1/AGT/PTGS2/STK24/NFE2L2/RELA/TBXA2R	19
Disease Ontology	DOID:26	(DO)pancreas disease	14/193	196/10312	0.0000180403172795808	0.00027740684191275	0.000163537921698361	MPO/TACR1/BDKRB2/CASP3/EDNRA/HMGB1/PTGS2/UGT1A7/HTR2A/EDN1/GCGR/RELA/GCG/CASR	14
Disease Ontology	DOID:326	(DO)ischemia	23/193	464/10312	0.0000181419456661133	0.00027740684191275	0.000163537921698361	HMOX1/NAMPT/MPO/GHSR/ANXA1/PPARA/ABCB1/TP53/AGTR1/AKR1B1/PTAFR/PRKACA/CASP3/ADRBK1/NQO1/TAC1/F2R/HMGB1/CASP8/LPAR1/AGT/PTGS2/EDN1	23
Disease Ontology	DOID:0060100	(DO)musculoskeletal system cancer	23/193	468/10312	0.0000208025563089182	0.000312409818853575	0.000184173007922941	OXT/F2RL3/NTS/CDH1/KNG1/ABCB1/TP53/PTGER1/PRKCI/CASP3/F2R/UTS2R/CCK/CYP3A4/PLAUR/CASP8/LPAR1/TOP1/PTGS2/LPAR3/MTAP/RELA/TOP2A	23
Disease Ontology	DOID:974	(DO)upper respiratory tract disease	14/193	202/10312	0.0000253063973234874	0.000373380353492157	0.000220116586137813	HMOX1/BDKRB1/EPX/ABCB1/CYSLTR2/F2RL1/TACR1/BDKRB2/CASP3/TAC1/PLAUR/CYSLTR1/EDN1/RELA	14
Disease Ontology	DOID:184	(DO)bone cancer	17/193	287/10312	0.000026572300255495	0.000385298353704677	0.000227142530314667	OXT/F2RL3/KNG1/ABCB1/TP53/PTGER1/PRKCI/CASP3/F2R/CYP3A4/CASP8/LPAR1/TOP1/PTGS2/LPAR3/MTAP/RELA	17
Disease Ontology	DOID:1100	(DO)ovarian disease	16/193	261/10312	0.0000304768238812846	0.000434423879392548	0.000256103194435059	HMOX1/SULT2A1/NAMPT/GNRHR/PIK3R1/GNAQ/ADRA1B/CCK/PLAUR/AGT/KISS1/PTGS2/HSD3B1/HSD3B2/ADRA1D/ADRA1A	16
Disease Ontology	DOID:4483	(DO)rhinitis	12/193	156/10312	0.0000350969945796673	0.000491942874025004	0.000290012007842514	HMOX1/BDKRB1/EPX/ABCB1/CYSLTR2/F2RL1/TACR1/BDKRB2/TAC1/CYSLTR1/EDN1/RELA	12
Disease Ontology	DOID:48	(DO)male reproductive system disease	18/193	324/10312	0.000035940178385148	0.00049550311511327	0.000292110854519495	OXT/GNRHR/CDH1/TP53/SRD5A1/GNRH1/P2RY1/P2RY2/CASP3/ADRBK1/EDNRA/NQO1/OXTR/AGT/PTGS2/HTR2A/EDN1/RELA	18
Disease Ontology	DOID:2163	(DO)nasal cavity disease	12/193	157/10312	0.0000373875725996612	0.000507144331553468	0.000298973628088971	HMOX1/BDKRB1/EPX/ABCB1/CYSLTR2/F2RL1/TACR1/BDKRB2/TAC1/CYSLTR1/EDN1/RELA	12
Disease Ontology	DOID:365	(DO)bladder disease	8/193	69/10312	0.0000410001084127885	0.000547318907542145	0.000322657494777333	MPO/RGS2/CHRM3/TP53/TACR1/PTGS2/HTR2A/ADRA1A	8
Disease Ontology	DOID:4989	(DO)pancreatitis	13/193	185/10312	0.0000429178612813836	0.000563967520900682	0.000332472247755455	MPO/TACR1/BDKRB2/CASP3/EDNRA/HMGB1/PTGS2/UGT1A7/HTR2A/EDN1/RELA/GCG/CASR	13
Disease Ontology	DOID:10825	(DO)essential hypertension	11/193	137/10312	0.0000504736194189635	0.000653050983559205	0.000384989064717924	HMOX1/KNG1/PNMT/AGTR1/AVPR1A/P2RY2/AGT/HSD3B1/HSD3B2/ADA/ADRA1A	11
Disease Ontology	DOID:3614	(DO)Kallmann syndrome	4/193	12/10312	0.0000523468123718349	0.000667025290980502	0.000393227250831487	PROKR2/GNRHR/GNRH1/PROK2	4
Disease Ontology	DOID:594	(DO)panic disorder	6/193	37/10312	0.0000570169237982292	0.000708434228472437	0.000417638802942009	RGS2/CCKAR/CCKBR/CCK/NPSR1/HTR2A	6
Disease Ontology	DOID:9455	(DO)lipid storage disease	17/193	305/10312	0.0000572812455839783	0.000708434228472437	0.000417638802942009	OTC/HMOX1/NAMPT/CYP27A1/PPARA/ABCB1/ABCG8/AGTR1/CYP7A1/NQO1/ACACB/ACACA/AGT/PTGS2/NFE2L2/RELA/CPS1	17
Disease Ontology	DOID:1520	(DO)colon carcinoma	14/193	218/10312	0.0000586241032745028	0.000714534360200824	0.000421234975473544	HMOX1/GRP/CDH1/PIK3CA/ABCB1/TP53/F2R/HMGB1/CASP8/PTGS2/MUTYH/CYSLTR1/MTAP/CASR	14
Disease Ontology	DOID:3454	(DO)brain infarction	14/193	220/10312	0.0000647322819551745	0.000776866776938582	0.000457981415530474	HMOX1/NAMPT/MPO/GHSR/ANXA1/APP/P2RY2/CASP3/NQO1/HMGB1/AGT/NFE2L2/RELA/TBXA2R	14
Disease Ontology	DOID:4481	(DO)allergic rhinitis	10/193	117/10312	0.0000656707460477593	0.000776866776938582	0.000457981415530474	HMOX1/BDKRB1/EPX/ABCB1/F2RL1/TACR1/TAC1/CYSLTR1/EDN1/RELA	10
Disease Ontology	DOID:0080014	(DO)chromosomal disease	13/193	193/10312	0.0000665094030197122	0.000776866776938582	0.000457981415530474	PROKR2/GNRHR/KISS1R/HTR2C/GNRH1/APP/HCRT/PROK2/TAC3/TACR3/CASP3/EDNRA/EDNRB	13
Disease Ontology	DOID:3458	(DO)breast adenocarcinoma	7/193	55/10312	0.0000684702220811123	0.000788814476304321	0.000465024868063502	CDH1/ABCB1/TP53/PLAUR/KISS1/EDN1/RELA	7
Disease Ontology	DOID:11446	(DO)sciatic neuropathy	10/193	120/10312	0.0000814120418243823	0.000925236853706831	0.000545449099563073	HMOX1/BDKRB1/NTS/PTAFR/BDKRB2/CASP3/HMGB1/CASP8/AGT/HSD3B1	10
Disease Ontology	DOID:3526	(DO)cerebral infarction	13/193	200/10312	0.0000956837340032114	0.00106076028524785	0.000625343381127401	HMOX1/NAMPT/GHSR/ANXA1/APP/P2RY2/CASP3/NQO1/HMGB1/AGT/NFE2L2/RELA/TBXA2R	13
Disease Ontology	DOID:824	(DO)periodontitis	11/193	147/10312	0.0000958594312471303	0.00106076028524785	0.000625343381127401	NAMPT/MPO/PPARA/AGTR1/GNRH1/APP/F2RL1/CASP3/HMGB1/AGT/PTGS2	11
Disease Ontology	DOID:11714	(DO)gestational diabetes	8/193	78/10312	0.0000996018888072773	0.00106719538407002	0.000629137024716162	UTS2/NAMPT/PPARA/ACP1/UTS2D/SAA1/ADA/HTR2A	8
Disease Ontology	DOID:12528	(DO)lesion of sciatic nerve	10/193	123/10312	0.000100247842261036	0.00106719538407002	0.000629137024716162	HMOX1/BDKRB1/NTS/PTAFR/BDKRB2/CASP3/HMGB1/CASP8/AGT/HSD3B1	10
Disease Ontology	DOID:9473	(DO)mononeuritis of lower limb	10/193	123/10312	0.000100247842261036	0.00106719538407002	0.000629137024716162	HMOX1/BDKRB1/NTS/PTAFR/BDKRB2/CASP3/HMGB1/CASP8/AGT/HSD3B1	10
Disease Ontology	DOID:656	(DO)adrenal adenoma	4/193	14/10312	0.000102788455276507	0.00108056363609428	0.000637017926779403	GNRHR/BDKRB2/PRKACA/EDN1	4
Disease Ontology	DOID:2621	(DO)autonomic nervous system neoplasm	19/193	386/10312	0.000111136845213971	0.00113983032713353	0.000671957048726319	HMOX1/GCLC/PIK3CA/ABCB1/TP53/PROK1/ACP1/PIK3R1/APP/PTAFR/P2RY6/NQO1/TAC1/ARHGEF25/HMGB1/CASP8/PTGS2/TACR2/TOP2A	19
Disease Ontology	DOID:769	(DO)neuroblastoma	19/193	386/10312	0.000111136845213971	0.00113983032713353	0.000671957048726319	HMOX1/GCLC/PIK3CA/ABCB1/TP53/PROK1/ACP1/PIK3R1/APP/PTAFR/P2RY6/NQO1/TAC1/ARHGEF25/HMGB1/CASP8/PTGS2/TACR2/TOP2A	19
Disease Ontology	DOID:12129	(DO)bulimia nervosa	4/193	15/10312	0.000138121391470726	0.00138920716776385	0.000818970618958349	NAMPT/HTR2C/HTR2A/GCG	4
Disease Ontology	DOID:403	(DO)mouth disease	15/193	266/10312	0.000139028687985564	0.00138920716776385	0.000818970618958349	NAMPT/MPO/PPARA/ABCB1/TP53/AGTR1/GNRH1/APP/F2RL1/CASP3/HMGB1/AGT/PTGS2/EDN1/GPR68	15
Disease Ontology	DOID:630	(DO)genetic disease	13/193	208/10312	0.000142032991817836	0.00138920716776385	0.000818970618958349	PROKR2/GNRHR/KISS1R/HTR2C/GNRH1/APP/HCRT/PROK2/TAC3/TACR3/CASP3/EDNRA/EDNRB	13
Disease Ontology	DOID:0050621	(DO)respiratory system benign neoplasm	8/193	82/10312	0.000142059234753497	0.00138920716776385	0.000818970618958349	MPO/NTS/ANXA1/PIK3CA/TP53/PLAUR/ACACB/RELA	8
Disease Ontology	DOID:0060116	(DO)sensory system cancer	11/193	155/10312	0.000153903383837321	0.00147082665689985	0.000867087246260503	CHRM3/PIK3CA/ABCB1/TP53/GRM1/PLK1/TACR1/CASP3/HSP90AA1/CASP8/CHRM5	11
Disease Ontology	DOID:2174	(DO)ocular cancer	11/193	155/10312	0.000153903383837321	0.00147082665689985	0.000867087246260503	CHRM3/PIK3CA/ABCB1/TP53/GRM1/PLK1/TACR1/CASP3/HSP90AA1/CASP8/CHRM5	11
Disease Ontology	DOID:3310	(DO)atopic dermatitis	12/193	183/10312	0.000163954935260169	0.00154928202869441	0.000913338551242339	HMOX1/EPX/PPARA/F2RL1/CASP3/TAC1/PLAUR/CASP8/NPSR1/CYSLTR1/HTR2A/RELA	12
Disease Ontology	DOID:12306	(DO)vitiligo	8/193	85/10312	0.000182869350982968	0.00170881249085196	0.00100738554752021	MCHR1/TYR/TP53/F2RL1/PMCH/PTGS2/EDN1/NFE2L2	8
Disease Ontology	DOID:8398	(DO)osteoarthritis	14/193	243/10312	0.000186265859646363	0.00172142404354496	0.00101482035735612	HMOX1/NAMPT/GRP/PIK3R1/TACR1/CASP3/TAC1/FPR2/HMGB1/LPAR1/PTGS2/XCL2/PRKCZ/EDN1	14
Disease Ontology	DOID:2152	(DO)ovary epithelial cancer	17/193	338/10312	0.000200056707422995	0.00182877924937759	0.0010781088008722	CDH1/PIK3CA/ABCB1/TP53/PRKCI/PLK1/CASP3/EDNRA/F2R/KISS1/PTGS2/HSD3B1/HSD3B2/PRKCZ/EDN1/NFE2L2/RELA	17
Disease Ontology	DOID:3021	(DO)acute kidney failure	9/193	110/10312	0.000213134167250245	0.0019273745662092	0.0011362330817755	HMOX1/MPO/ANXA1/AVPR1A/PTAFR/NQO1/UTS2R/PTGS2/NFE2L2	9
Disease Ontology	DOID:2723	(DO)dermatitis	14/193	248/10312	0.000230090560959083	0.00203609808866029	0.00120032818043557	HMOX1/EPX/PPARA/PIK3CA/F2RL1/CASP3/TAC1/PLAUR/FPR2/CASP8/NPSR1/CYSLTR1/HTR2A/RELA	14
Disease Ontology	DOID:1802	(DO)mononeuritis	10/193	136/10312	0.000230286884497917	0.00203609808866029	0.00120032818043557	HMOX1/BDKRB1/NTS/PTAFR/BDKRB2/CASP3/HMGB1/CASP8/AGT/HSD3B1	10
Disease Ontology	DOID:6364	(DO)migraine	8/193	88/10312	0.000232863256803809	0.00203609808866029	0.00120032818043557	AGTR1/HTR2C/EDNRA/AGT/HCRTR2/EDNRB/HTR2A/EDN1	8
Disease Ontology	DOID:1192	(DO)peripheral nervous system neoplasm	19/193	409/10312	0.000234841277764623	0.00203609808866029	0.00120032818043557	HMOX1/GCLC/PIK3CA/ABCB1/TP53/PROK1/ACP1/PIK3R1/APP/PTAFR/P2RY6/NQO1/TAC1/ARHGEF25/HMGB1/CASP8/PTGS2/TACR2/TOP2A	19
Disease Ontology	DOID:1188	(DO)mononeuropathy	10/193	137/10312	0.000244445409307284	0.0020977407064023	0.00123666796760183	HMOX1/BDKRB1/NTS/PTAFR/BDKRB2/CASP3/HMGB1/CASP8/AGT/HSD3B1	10
Disease Ontology	DOID:1591	(DO)renovascular hypertension	5/193	31/10312	0.000249397162220412	0.00210311009919433	0.00123983335217539	HMOX1/MPO/AGTR1/AVPR1A/RELA	5
Disease Ontology	DOID:76	(DO)stomach disease	8/193	89/10312	0.000251824969296172	0.00210311009919433	0.00123983335217539	MPO/CDH1/TP53/LTB4R/GAST/PTGS2/ADA/CYSLTR1	8
Disease Ontology	DOID:552	(DO)pneumonia	11/193	164/10312	0.000252573269938915	0.00210311009919433	0.00123983335217539	HMOX1/MPO/TP53/AGTR1/CYSLTR2/ADRBK1/TAC1/HMGB1/PTGS2/ADA/EDN1	11
Disease Ontology	DOID:3042	(DO)allergic contact dermatitis	12/193	192/10312	0.000256463227099781	0.00211456445089133	0.00124658596454073	HMOX1/EPX/PPARA/F2RL1/CASP3/TAC1/PLAUR/CASP8/NPSR1/CYSLTR1/HTR2A/RELA	12
Disease Ontology	DOID:2030	(DO)anxiety disorder	9/193	113/10312	0.000261164535136009	0.00213231854942975	0.00125705242728758	RGS2/HTR2B/HTR2C/HCRT/CCKAR/CCKBR/CCK/NPSR1/HTR2A	9
Disease Ontology	DOID:3211	(DO)lysosomal storage disease	17/193	346/10312	0.000263687430607246	0.00213231854942975	0.00125705242728758	OTC/HMOX1/NAMPT/CYP27A1/PPARA/ABCB1/ABCG8/AGTR1/CYP7A1/NQO1/ACACB/ACACA/AGT/PTGS2/NFE2L2/RELA/CPS1	17
Disease Ontology	DOID:10534	(DO)stomach cancer	19/193	416/10312	0.000291128840291535	0.0022617418326432	0.00133335052653476	HMOX1/BDKRB1/MPO/ANXA1/CDH1/PIK3CA/TP53/AKR1B1/PLK1/BDKRB2/CASP3/F2R/CCKBR/PLAUR/KISS1/PTGS2/MUTYH/RELA/TOP2A	19
Disease Ontology	DOID:0060262	(DO)gallbladder disease	5/193	32/10312	0.000291133094959274	0.0022617418326432	0.00133335052653476	ABCG8/CCKAR/CYP7A1/CCK/MLN	5
Disease Ontology	DOID:10211	(DO)cholelithiasis	5/193	32/10312	0.000291133094959274	0.0022617418326432	0.00133335052653476	ABCG8/CCKAR/CYP7A1/CCK/MLN	5
Disease Ontology	DOID:3371	(DO)chondrosarcoma	7/193	69/10312	0.000291989592502305	0.0022617418326432	0.00133335052653476	F2RL3/KNG1/ABCB1/PTGER1/F2R/PTGS2/MTAP	7
Disease Ontology	DOID:3082	(DO)interstitial lung disease	14/193	254/10312	0.000294165006396622	0.0022617418326432	0.00133335052653476	HMOX1/BDKRB1/MPO/CHRM3/ANXA1/CDH1/F2R/HMGB1/CASP8/AGT/PTGS2/CYSLTR1/EDN1/NFE2L2	14
Disease Ontology	DOID:2773	(DO)contact dermatitis	12/193	195/10312	0.000295828301534783	0.0022617418326432	0.00133335052653476	HMOX1/EPX/PPARA/F2RL1/CASP3/TAC1/PLAUR/CASP8/NPSR1/CYSLTR1/HTR2A/RELA	12
Disease Ontology	DOID:2237	(DO)hepatitis	20/193	452/10312	0.000304366157836078	0.00230605350216344	0.00135947330811563	HMOX1/NAMPT/PPARA/PIK3CA/TP53/PLK1/CYP7A1/F2R/HSP90AA1/GRB2/PLAUR/HMGB1/SAA1/CASP8/AGT/PTGS2/UGT1A7/SRPK2/NFE2L2/RELA	20
Disease Ontology	DOID:2316	(DO)brain ischemia	16/193	318/10312	0.000307726542821408	0.00231069662957861	0.00136221054200078	HMOX1/NAMPT/GHSR/ANXA1/ABCB1/AGTR1/PTAFR/PRKACA/CASP3/NQO1/F2R/CASP8/LPAR1/AGT/PTGS2/EDN1	16
Disease Ontology	DOID:4905	(DO)pancreatic carcinoma	16/193	319/10312	0.000318713800702707	0.00237202041053961	0.0013983623673123	NAMPT/NTS/ANXA1/CDH1/PIK3CA/NMU/TP53/AGTR1/CCKAR/NQO1/CCKBR/PNP/PTGS2/PRKCZ/MTAP/TOP2A	16
Disease Ontology	DOID:3770	(DO)pulmonary fibrosis	12/193	198/10312	0.000340212975893195	0.00247740223018307	0.00146048745280209	HMOX1/BDKRB1/CHRM3/ANXA1/CDH1/F2R/HMGB1/AGT/PTGS2/CYSLTR1/EDN1/NFE2L2	12
Disease Ontology	DOID:2151	(DO)malignant ovarian surface epithelial-stromal neoplasm	16/193	321/10312	0.000341710652439044	0.00247740223018307	0.00146048745280209	CDH1/PIK3CA/ABCB1/TP53/PRKCI/CASP3/EDNRA/F2R/KISS1/PTGS2/HSD3B1/HSD3B2/PRKCZ/EDN1/NFE2L2/RELA	16
Disease Ontology	DOID:4001	(DO)ovarian carcinoma	16/193	321/10312	0.000341710652439044	0.00247740223018307	0.00146048745280209	CDH1/PIK3CA/ABCB1/TP53/PRKCI/CASP3/EDNRA/F2R/KISS1/PTGS2/HSD3B1/HSD3B2/PRKCZ/EDN1/NFE2L2/RELA	16
Disease Ontology	DOID:3459	(DO)breast carcinoma	21/193	493/10312	0.00035772998675546	0.00257137537488327	0.00151588685345769	ANXA1/CDH1/ABCB1/TP53/SRD5A1/PRKCI/PLK1/CASP3/EDNRA/F2R/HSP90AA1/PLAUR/CYP1A2/HMGB1/CASP8/KISS1/PTGS2/EDN1/NFE2L2/RELA/TOP2A	21
Disease Ontology	DOID:11132	(DO)prostatic hypertrophy	5/193	34/10312	0.000390269093475524	0.00276958582999748	0.00163273662423032	CDH1/SRD5A1/GNRH1/PTGS2/RELA	5
Disease Ontology	DOID:0060085	(DO)organ system benign neoplasm	19/193	426/10312	0.000391891455136385	0.00276958582999748	0.00163273662423032	MPO/GNRHR/NTS/ANXA1/PIK3CA/TP53/AGTR1/BDKRB2/PRKACA/NQO1/OXTR/PLAUR/ACACB/SAA1/PTGS2/EDN1/MTAP/RELA/TOP2A	19
Disease Ontology	DOID:768	(DO)retinoblastoma	9/193	121/10312	0.000434745617898268	0.00302166169134251	0.0017813413312752	CHRM3/PIK3CA/ABCB1/TP53/PLK1/TACR1/CASP3/CASP8/CHRM5	9
Disease Ontology	DOID:771	(DO)retinal cell cancer	9/193	121/10312	0.000434745617898268	0.00302166169134251	0.0017813413312752	CHRM3/PIK3CA/ABCB1/TP53/PLK1/TACR1/CASP3/CASP8/CHRM5	9
Disease Ontology	DOID:9360	(DO)intrinsic asthma	4/193	20/10312	0.000455582497810879	0.00314053180867991	0.00185141808860159	CYSLTR2/TACR1/PTGS2/TBXA2R	4
Disease Ontology	DOID:1824	(DO)status epilepticus	9/193	123/10312	0.000490469544262665	0.00332649102197501	0.00196104546135582	HMOX1/GHSR/ABCB1/CASP3/NQO1/PLAUR/CASP8/PTGS2/RELA	9
Disease Ontology	DOID:4645	(DO)retinal cancer	9/193	123/10312	0.000490469544262665	0.00332649102197501	0.00196104546135582	CHRM3/PIK3CA/ABCB1/TP53/PLK1/TACR1/CASP3/CASP8/CHRM5	9
Disease Ontology	DOID:1168	(DO)familial hyperlipidemia	9/193	124/10312	0.000520457138007611	0.00350163562451521	0.00206429736422387	NAMPT/MPO/PPARA/ABCB1/ABCG8/AKR1B1/CYP7A1/PLAUR/AGT	9
Disease Ontology	DOID:4450	(DO)renal cell carcinoma	20/193	472/10312	0.000530769226405936	0.00354267396355073	0.00208849043974265	ANXA1/CDH1/PIK3CA/ABCB1/TP53/AGTR1/PIK3R1/GNRH1/CASP3/EDNRA/PLAUR/CASP8/AGT/KISS1/PTGS2/EDNRB/PRKCZ/EDN1/NFE2L2/RELA	20
Disease Ontology	DOID:47	(DO)prostate disease	6/193	55/10312	0.000537812454694268	0.00356141948344787	0.00209954136892665	CDH1/SRD5A1/GNRH1/NQO1/PTGS2/RELA	6
Disease Ontology	DOID:687	(DO)hepatoblastoma	5/193	37/10312	0.000584221330191859	0.0038385167085262	0.00226289676414774	HMOX1/MPO/CDH1/PIK3CA/TP53	5
Disease Ontology	DOID:2394	(DO)ovarian cancer	19/193	441/10312	0.000599715615765139	0.00390977389812777	0.00230490456977055	CDH1/PIK3CA/ABCB1/TP53/PRKCI/PLK1/CASP3/EDNRA/F2R/PLAUR/KISS1/PTGS2/HSD3B1/HSD3B2/PRKCZ/EDN1/NFE2L2/RELA/LTB4R2	19
Disease Ontology	DOID:3525	(DO)middle cerebral artery infarction	9/193	127/10312	0.000619578919803029	0.00400819901195652	0.00236292851196135	HMOX1/NAMPT/GHSR/APP/CASP3/NQO1/HMGB1/AGT/NFE2L2	9
Disease Ontology	DOID:5409	(DO)lung small cell carcinoma	8/193	102/10312	0.000636042105252783	0.00408329321005794	0.00240719832522347	MPO/GRP/ABCB1/TP53/PIK3R1/PLAUR/CASP8/PTGS2	8
Disease Ontology	DOID:9675	(DO)pulmonary emphysema	6/193	57/10312	0.000652714930839879	0.00415858527906317	0.0024515847880828	HMOX1/GCLC/EDNRA/NQO1/PTGS2/NFE2L2	6
Disease Ontology	DOID:653	(DO)purine-pyrimidine metabolic disorder	3/193	10/10312	0.000703016532950573	0.00444539025722881	0.00262066313430724	HPRT1/PNP/APRT	3
Disease Ontology	DOID:4029	(DO)gastritis	7/193	80/10312	0.000723315852281755	0.00453961665499221	0.00267621183365834	CDH1/TP53/LTB4R/GAST/PTGS2/ADA/CYSLTR1	7
Disease Ontology	DOID:3070	(DO)high grade glioma	16/193	347/10312	0.00079899152049045	0.00497742124987013	0.00293430804016376	NAMPT/ANXA1/ABCB1/TP53/PIK3R1/APP/PRKCI/BDKRB2/P2RY2/CASP3/PLAUR/HMGB1/LPAR6/CASP8/PTGS2/PRKCZ	16
Disease Ontology	DOID:12849	(DO)autistic disorder	12/193	220/10312	0.000872432914010564	0.00539497118149179	0.00318046364163294	OXT/NTS/TP53/HTR2C/AVPR1A/CASP3/TAC1/OXTR/HMGB1/PTGS2/ADA/HTR2A	12
Disease Ontology	DOID:9743	(DO)diabetic neuropathy	6/193	61/10312	0.000938888503967266	0.00568639447856706	0.00335226459653932	BDKRB1/AKR1B1/CASP3/PTGS2/EDN1/RELA	6
Disease Ontology	DOID:5157	(DO)benign pleural mesothelioma	5/193	41/10312	0.000945459475118534	0.00568639447856706	0.00335226459653932	NTS/PIK3CA/TP53/PLAUR/RELA	5
Disease Ontology	DOID:1294	(DO)vulva carcinoma	3/193	11/10312	0.000953366969652742	0.00568639447856706	0.00335226459653932	TP53/CASP3/PTGS2	3
Disease Ontology	DOID:900	(DO)hepatopulmonary syndrome	3/193	11/10312	0.000953366969652742	0.00568639447856706	0.00335226459653932	HMOX1/EDNRB/EDN1	3
Disease Ontology	DOID:9267	(DO)urea cycle disorder	3/193	11/10312	0.000953366969652742	0.00568639447856706	0.00335226459653932	OTC/NAGS/CPS1	3
Disease Ontology	DOID:1883	(DO)hepatitis C	13/193	258/10312	0.00111597111266756	0.00660937820953111	0.00389638542673403	HMOX1/NAMPT/PPARA/PIK3CA/TP53/PLK1/F2R/GRB2/SAA1/CASP8/PTGS2/SRPK2/NFE2L2	13
Disease Ontology	DOID:1036	(DO)chronic leukemia	12/193	229/10312	0.0012347930959096	0.00726196499062918	0.00428110083307634	MPO/CDH1/PIK3CA/TP53/PLK1/F2R/LPAR1/AGT/LPAR3/LPAR4/RELA/LPAR2	12
Disease Ontology	DOID:0050589	(DO)inflammatory bowel disease	13/193	262/10312	0.00128330574573083	0.00749486202888628	0.00441839916841534	HMOX1/NAMPT/ANXA1/ABCB1/TACR1/TAC1/CCKBR/PLAUR/NPSR1/AGT/PTGS2/TACR2/RELA	13
Disease Ontology	DOID:4074	(DO)pancreatic adenocarcinoma	11/193	201/10312	0.00138763316419966	0.00804827235235802	0.00474464769755383	NAMPT/CDH1/NMU/TP53/AGTR1/NQO1/PNP/PTGS2/PRKCZ/MTAP/TOP2A	11
Disease Ontology	DOID:5517	(DO)stomach carcinoma	11/193	202/10312	0.00144404743753493	0.00824967517085084	0.00486337944235653	HMOX1/ANXA1/TP53/PLK1/CASP3/F2R/CCKBR/KISS1/PTGS2/MUTYH/TOP2A	11
Disease Ontology	DOID:14115	(DO)toxic shock syndrome	5/193	45/10312	0.00145109968339765	0.00824967517085084	0.00486337944235653	HMOX1/ADRBK1/CCKBR/HMGB1/TBXA2R	5
Disease Ontology	DOID:0060180	(DO)colitis	10/193	172/10312	0.00145178588024486	0.00824967517085084	0.00486337944235653	HMOX1/NAMPT/ANXA1/ABCB1/TACR1/TAC1/CCKBR/PTGS2/TACR2/RELA	10
Disease Ontology	DOID:0080822	(DO)aspirin-induced respiratory disease	3/193	13/10312	0.00160746678091893	0.00907301719968337	0.00534875912266208	CYSLTR2/PTGS2/TBXA2R	3
Disease Ontology	DOID:4607	(DO)biliary tract cancer	13/193	269/10312	0.00162644312609219	0.00911892446029022	0.00537582254308367	ANXA1/CDH1/PIK3CA/ABCB1/TP53/ABCG8/PRKCI/F2RL1/NQO1/HSP90AA1/PTGS2/MUTYH/TOP2A	13
